Time,Car,State,Speed,Throttle,Brake,TargetSpeed,SplineProgress,Lap,LateralOffset,Banding,Event
86.90,AiRacer (7),Overtake,158.7,1.00,0.00,188.7,0.3893,1,0.29,1.000,state:Race->Overtake
87.09,AiRacer,Recover,89.4,0.00,0.00,83.6,0.4543,1,-0.77,1.000,state:Race->Recover
87.13,AiRacer (6),Race,162.4,1.00,0.00,220.0,0.3952,1,-0.26,1.000,state:Defend->Race
87.13,AiRacer (6),Defend,162.5,1.00,0.00,220.0,0.3952,1,-0.26,1.000,state:Race->Defend
87.25,PLAYER,—,106.3,0.71,0.00,—,0.4714,1,0.78,—,tick
87.25,AiRacer,Recover,88.6,0.00,0.00,83.6,0.4553,1,-0.77,1.000,tick
87.25,AiRacer (1),Defend,165.9,1.00,0.00,220.0,0.4016,1,-0.67,1.000,tick
87.25,AiRacer (2),Defend,164.1,1.00,0.00,220.0,0.4006,1,-0.65,1.000,tick
87.25,AiRacer (3),Defend,170.0,1.00,0.00,220.0,0.4047,1,-0.77,1.000,tick
87.25,AiRacer (4),Defend,163.0,1.00,0.00,220.0,0.3949,1,-0.38,1.000,tick
87.25,AiRacer (5),Defend,161.0,1.00,0.00,220.0,0.3936,1,-0.19,1.000,tick
87.25,AiRacer (6),Defend,163.5,1.00,0.00,220.0,0.3967,1,-0.39,1.000,tick
87.25,AiRacer (7),Overtake,161.7,1.00,0.00,220.0,0.3934,1,-0.23,1.000,tick
87.30,AiRacer (4),Race,163.3,1.00,0.00,220.0,0.3954,1,-0.43,1.000,state:Defend->Race
87.30,AiRacer (4),Defend,163.3,1.00,0.00,220.0,0.3955,1,-0.43,1.000,state:Race->Defend
87.52,AiRacer (5),Race,163.1,1.00,0.00,220.0,0.3968,1,-0.48,1.000,state:Defend->Race
87.52,AiRacer (5),Defend,163.1,1.00,0.00,220.0,0.3969,1,-0.48,1.000,state:Race->Defend
87.76,PLAYER,—,112.8,1.00,0.00,—,0.4755,1,0.39,—,tick
87.76,AiRacer,Recover,86.2,0.00,0.00,83.6,0.4586,1,-0.60,1.000,tick
87.76,AiRacer (1),Defend,169.6,1.00,0.00,220.0,0.4080,1,-0.77,1.000,tick
87.76,AiRacer (2),Defend,167.8,1.00,0.00,220.0,0.4069,1,-0.72,1.000,tick
87.76,AiRacer (3),Defend,173.1,1.00,0.00,220.0,0.4112,1,-0.77,1.000,tick
87.76,AiRacer (4),Defend,166.6,1.00,0.00,220.0,0.4011,1,-0.77,1.000,tick
87.76,AiRacer (5),Defend,164.8,1.00,0.00,220.0,0.3998,1,-0.65,1.000,tick
87.76,AiRacer (6),Defend,167.3,1.00,0.00,220.0,0.4030,1,-0.76,1.000,tick
87.76,AiRacer (7),Overtake,165.6,1.00,0.00,220.0,0.3996,1,-0.75,1.000,tick
88.08,AiRacer (1),Race,171.8,1.00,0.00,220.0,0.4122,1,-0.77,1.000,state:Defend->Race
88.08,AiRacer (1),Defend,171.8,1.00,0.00,220.0,0.4122,1,-0.77,1.000,state:Race->Defend
88.26,PLAYER,—,119.6,1.00,0.00,—,0.4799,1,0.34,—,tick
88.26,AiRacer,Recover,91.3,1.00,0.00,177.8,0.4618,1,0.00,1.000,tick
88.26,AiRacer (1),Defend,173.0,1.00,0.00,220.0,0.4146,1,-0.72,1.000,tick
88.26,AiRacer (2),Defend,171.1,1.00,0.00,220.0,0.4134,1,-0.60,1.000,tick
88.26,AiRacer (3),Defend,176.0,1.00,0.00,220.0,0.4179,1,-0.63,1.000,tick
88.26,AiRacer (4),Defend,169.9,1.00,0.00,220.0,0.4076,1,-0.77,1.000,tick
88.26,AiRacer (5),Defend,168.4,1.00,0.00,220.0,0.4061,1,-0.77,1.000,tick
88.26,AiRacer (6),Defend,170.8,1.00,0.00,220.0,0.4094,1,-0.77,1.000,tick
88.26,AiRacer (7),Overtake,169.2,1.00,0.00,220.0,0.4060,1,-0.77,1.000,tick
88.29,AiRacer (2),Race,171.3,1.00,0.00,220.0,0.4138,1,-0.58,1.000,state:Defend->Race
88.29,AiRacer (2),Overtake,171.3,1.00,0.00,220.0,0.4138,1,-0.58,1.000,state:Race->Overtake
88.30,AiRacer (3),Race,176.2,1.00,0.00,220.0,0.4184,1,-0.62,1.000,state:Defend->Race
88.31,AiRacer (3),Defend,176.2,1.00,0.00,220.0,0.4185,1,-0.62,1.000,state:Race->Defend
88.63,AiRacer (6),Race,173.2,1.00,0.00,220.0,0.4143,1,-0.73,1.000,state:Defend->Race
88.64,AiRacer (6),Overtake,173.2,1.00,0.00,220.0,0.4143,1,-0.73,1.000,state:Race->Overtake
88.76,PLAYER,—,125.5,0.71,0.00,—,0.4846,1,0.28,—,tick
88.76,AiRacer,Recover,102.0,1.00,0.00,139.0,0.4652,1,0.77,1.000,tick
88.76,AiRacer (1),Defend,175.9,1.00,0.00,220.0,0.4212,1,-0.48,1.000,tick
88.76,AiRacer (2),Overtake,174.1,1.00,0.00,220.0,0.4199,1,-0.27,1.000,tick
88.76,AiRacer (3),Defend,178.5,1.00,0.00,211.4,0.4246,1,-0.32,1.000,tick
88.76,AiRacer (4),Defend,172.9,1.00,0.00,220.0,0.4141,1,-0.74,1.000,tick
88.76,AiRacer (5),Defend,171.5,1.00,0.00,220.0,0.4126,1,-0.76,1.000,tick
88.76,AiRacer (6),Overtake,173.9,1.00,0.00,220.0,0.4160,1,-0.68,1.000,tick
88.76,AiRacer (7),Overtake,172.4,1.00,0.00,220.0,0.4125,1,-0.77,1.000,tick
88.80,AiRacer (4),Race,173.1,1.00,0.00,220.0,0.4146,1,-0.72,1.000,state:Defend->Race
88.80,AiRacer (4),Overtake,173.1,1.00,0.00,220.0,0.4146,1,-0.72,1.000,state:Race->Overtake
89.02,AiRacer (5),Race,173.0,1.00,0.00,220.0,0.4160,1,-0.69,1.000,state:Defend->Race
89.02,AiRacer (5),Overtake,173.1,1.00,0.00,220.0,0.4160,1,-0.69,1.000,state:Race->Overtake
89.22,AiRacer,Race,111.1,1.00,0.00,143.4,0.4688,1,0.77,1.000,state:Recover->Race
89.26,PLAYER,—,131.7,0.71,0.00,—,0.4895,1,0.26,—,tick
89.26,AiRacer,Race,111.9,1.00,0.00,146.0,0.4691,1,0.76,1.000,tick
89.26,AiRacer (1),Defend,178.6,1.00,0.00,186.4,0.4279,1,-0.11,1.000,tick
89.26,AiRacer (2),Overtake,176.8,1.00,0.00,198.1,0.4266,1,0.13,1.000,tick
89.26,AiRacer (3),Defend,166.5,0.00,1.00,158.8,0.4313,1,0.15,1.000,tick
89.26,AiRacer (4),Overtake,175.5,1.00,0.00,220.0,0.4207,1,-0.43,1.000,tick
89.26,AiRacer (5),Overtake,174.4,1.00,0.00,220.0,0.4192,1,-0.56,1.000,tick
89.26,AiRacer (6),Overtake,176.7,1.00,0.00,220.0,0.4226,1,-0.29,1.000,tick
89.26,AiRacer (7),Overtake,175.2,1.00,0.00,220.0,0.4191,1,-0.64,1.000,tick
89.58,AiRacer (1),Race,158.5,0.00,1.00,150.7,0.4321,1,0.21,1.000,state:Defend->Race
89.58,AiRacer (1),Overtake,158.4,0.00,0.00,151.9,0.4321,1,0.21,1.000,state:Race->Overtake
89.76,PLAYER,—,136.3,0.71,0.00,—,0.4946,1,0.46,—,tick
89.76,AiRacer,Race,121.2,1.00,0.00,168.5,0.4734,1,0.13,1.000,tick
89.76,AiRacer (1),Overtake,139.0,0.00,1.00,131.4,0.4341,1,0.31,1.000,tick
89.76,AiRacer (2),Overtake,151.1,0.00,1.00,143.3,0.4330,1,0.57,1.000,tick
89.76,AiRacer (3),Defend,108.4,0.00,1.00,100.6,0.4365,1,0.39,1.000,tick
89.76,AiRacer (4),Overtake,177.9,1.00,0.00,192.6,0.4273,1,0.05,1.000,tick
89.76,AiRacer (5),Overtake,176.9,1.00,0.00,203.8,0.4258,1,-0.09,1.000,tick
89.76,AiRacer (6),Overtake,178.1,0.00,0.00,176.8,0.4293,1,0.22,1.000,tick
89.76,AiRacer (7),Overtake,177.8,1.00,0.00,203.9,0.4258,1,-0.33,1.000,tick
89.81,AiRacer (3),Race,103.2,0.00,1.00,95.3,0.4368,1,0.39,1.000,state:Defend->Race
89.81,AiRacer (3),Defend,102.8,0.00,1.00,94.9,0.4369,1,0.39,1.000,state:Race->Defend
89.91,AiRacer (7),Race,178.5,1.00,0.00,188.3,0.4277,1,-0.21,1.000,state:Overtake->Race
89.91,AiRacer (7),Overtake,178.5,1.00,0.00,189.2,0.4278,1,-0.20,1.000,state:Race->Overtake
90.27,PLAYER,—,139.3,0.71,0.00,—,0.4998,1,0.68,—,tick
90.27,AiRacer,Race,127.7,0.00,0.00,122.1,0.4780,1,-0.45,1.000,tick
90.27,AiRacer (1),Overtake,87.5,0.00,0.00,80.1,0.4383,1,0.38,1.000,tick
90.27,AiRacer (2),Overtake,92.4,0.00,1.00,84.2,0.4377,1,0.69,1.000,tick
90.27,AiRacer (3),Defend,85.3,0.00,0.00,78.9,0.4399,1,0.47,1.000,tick
90.27,AiRacer (4),Overtake,144.2,0.00,1.00,136.6,0.4337,1,0.54,1.000,tick
90.27,AiRacer (5),Overtake,157.4,0.00,1.00,150.0,0.4324,1,0.44,1.000,tick
90.27,AiRacer (6),Overtake,126.8,0.00,1.00,119.1,0.4352,1,0.61,1.000,tick
90.27,AiRacer (7),Overtake,157.7,0.00,0.00,149.8,0.4324,1,0.14,1.000,tick
90.77,PLAYER,—,143.2,1.00,0.00,—,0.5051,1,0.14,—,tick
90.77,AiRacer,Race,94.2,0.00,0.00,87.7,0.4820,1,-0.39,1.000,tick
90.77,AiRacer (1),Overtake,85.2,0.00,0.00,80.1,0.4416,1,0.34,1.000,tick
90.77,AiRacer (2),Overtake,86.6,0.00,0.00,81.2,0.4410,1,0.70,1.000,tick
90.77,AiRacer (3),Defend,83.1,0.00,0.00,78.9,0.4431,1,0.56,1.000,tick
90.77,AiRacer (4),Overtake,89.0,0.00,0.00,81.3,0.4381,1,0.66,1.000,tick
90.77,AiRacer (5),Overtake,99.1,0.00,1.00,91.3,0.4372,1,0.64,1.000,tick
90.77,AiRacer (6),Overtake,87.6,0.00,0.00,80.5,0.4390,1,0.68,1.000,tick
90.77,AiRacer (7),Overtake,98.9,0.00,1.00,91.1,0.4372,1,0.31,1.000,tick
91.27,PLAYER,—,147.9,1.00,0.00,—,0.5106,1,-0.07,—,tick
91.27,AiRacer,Race,91.5,0.00,0.00,87.7,0.4855,1,0.03,1.000,tick
91.27,AiRacer (1),Overtake,83.0,0.00,0.00,80.1,0.4448,1,0.22,1.000,tick
91.27,AiRacer (2),Overtake,84.4,0.00,0.00,81.2,0.4442,1,0.68,1.000,tick
91.27,AiRacer (3),Defend,81.0,0.00,0.00,78.9,0.4462,1,0.51,1.000,tick
91.27,AiRacer (4),Overtake,86.6,0.00,0.00,81.3,0.4414,1,0.69,1.000,tick
91.27,AiRacer (5),Overtake,86.8,0.00,0.00,81.0,0.4406,1,0.68,1.000,tick
91.27,AiRacer (6),Overtake,85.3,0.00,0.00,80.5,0.4423,1,0.69,1.000,tick
91.27,AiRacer (7),Overtake,87.1,0.00,0.00,81.2,0.4406,1,0.32,1.000,tick
91.29,AiRacer (2),Race,84.2,0.00,0.00,78.0,0.4444,1,0.67,1.000,state:Overtake->Race
91.30,AiRacer (2),Overtake,84.2,0.00,0.00,81.2,0.4444,1,0.67,1.000,state:Race->Overtake
91.31,AiRacer (3),Race,80.8,0.00,0.00,78.9,0.4465,1,0.50,1.000,state:Defend->Race
91.32,AiRacer (3),Defend,80.8,0.00,0.00,78.9,0.4466,1,0.49,1.000,state:Race->Defend
91.64,AiRacer (6),Race,83.6,0.00,0.00,77.4,0.4447,1,0.66,1.000,state:Overtake->Race
91.65,AiRacer (6),Overtake,83.6,0.00,0.00,80.5,0.4447,1,0.66,1.000,state:Race->Overtake
91.77,PLAYER,—,153.4,1.00,0.00,—,0.5163,1,-0.13,—,tick
91.77,AiRacer,Race,94.3,1.00,0.00,216.2,0.4889,1,0.38,1.000,tick
91.77,AiRacer (1),Overtake,80.9,0.00,0.00,80.1,0.4479,1,0.01,1.000,tick
91.77,AiRacer (2),Overtake,82.2,0.00,0.00,81.2,0.4474,1,0.44,1.000,tick
91.77,AiRacer (3),Defend,84.1,1.00,0.00,103.2,0.4493,1,0.29,1.000,tick
91.77,AiRacer (4),Overtake,84.3,0.00,0.00,81.3,0.4446,1,0.66,1.000,tick
91.77,AiRacer (5),Overtake,84.5,0.00,0.00,81.0,0.4439,1,0.67,1.000,tick
91.77,AiRacer (6),Overtake,83.1,0.00,0.00,80.5,0.4455,1,0.63,1.000,tick
91.77,AiRacer (7),Overtake,84.8,0.00,0.00,81.2,0.4439,1,0.25,1.000,tick
91.81,AiRacer (4),Race,84.2,0.00,0.00,78.1,0.4449,1,0.65,1.000,state:Overtake->Race
91.81,AiRacer (4),Overtake,84.1,0.00,0.00,81.3,0.4449,1,0.65,1.000,state:Race->Overtake
92.03,AiRacer (5),Race,83.4,0.00,0.00,77.9,0.4455,1,0.63,1.000,state:Overtake->Race
92.03,AiRacer (5),Overtake,83.4,0.00,0.00,81.0,0.4455,1,0.63,1.000,state:Race->Overtake
92.27,PLAYER,—,158.4,1.00,0.00,—,0.5223,1,-0.20,—,tick
92.27,AiRacer,Race,104.8,1.00,0.00,183.4,0.4927,1,0.60,1.000,tick
92.27,AiRacer (1),Overtake,87.4,0.00,0.00,80.1,0.4510,1,-0.35,1.000,tick
92.27,AiRacer (2),Overtake,88.6,0.00,0.00,86.7,0.4505,1,-0.06,1.000,tick
92.27,AiRacer (3),Defend,85.3,0.00,0.00,78.9,0.4525,1,-0.19,1.000,tick
92.27,AiRacer (4),Overtake,82.2,0.00,0.00,81.3,0.4478,1,0.41,1.000,tick
92.27,AiRacer (5),Overtake,82.3,0.00,0.00,81.0,0.4470,1,0.53,1.000,tick
92.27,AiRacer (6),Overtake,83.3,1.00,0.00,114.1,0.4486,1,0.28,1.000,tick
92.27,AiRacer (7),Overtake,82.7,0.00,0.00,81.2,0.4471,1,0.06,1.000,tick
92.59,AiRacer (1),Race,85.4,0.00,1.00,77.0,0.4530,1,-0.70,1.000,state:Overtake->Race
92.59,AiRacer (1),Defend,84.8,0.00,1.00,77.0,0.4531,1,-0.71,1.000,state:Race->Defend
92.64,AiRacer (1),Recover,84.6,0.00,0.00,77.0,0.4534,1,-0.77,1.000,state:Defend->Recover
92.66,AiRacer (3),Recover,83.5,0.00,0.00,78.9,0.4548,1,-0.77,1.000,state:Defend->Recover
92.77,PLAYER,—,162.9,1.00,0.00,—,0.5284,1,-0.29,—,tick
92.77,AiRacer,Race,114.6,1.00,0.00,146.0,0.4968,1,0.77,1.000,tick
92.77,AiRacer (1),Recover,84.0,0.00,0.00,77.0,0.4542,1,-0.77,1.000,tick
92.77,AiRacer (2),Overtake,86.2,0.00,0.00,81.2,0.4536,1,-0.77,1.000,tick
92.77,AiRacer (3),Recover,83.1,0.00,0.00,78.9,0.4554,1,-0.77,1.000,tick
92.77,AiRacer (4),Overtake,88.4,0.00,0.00,81.3,0.4509,1,-0.12,1.000,tick
92.77,AiRacer (5),Overtake,88.4,0.87,0.00,92.6,0.4501,1,0.07,1.000,tick
92.77,AiRacer (6),Overtake,87.4,0.00,0.00,80.5,0.4517,1,-0.30,1.000,tick
92.77,AiRacer (7),Overtake,88.8,0.39,0.00,90.8,0.4503,1,-0.26,1.000,tick
92.78,AiRacer (2),Recover,85.7,0.00,1.00,78.0,0.4537,1,-0.77,1.000,state:Overtake->Recover
92.91,AiRacer (7),Race,87.7,0.00,1.00,78.1,0.4512,1,-0.38,1.000,state:Overtake->Race
92.92,AiRacer (7),Defend,87.2,0.00,1.00,78.1,0.4512,1,-0.38,1.000,state:Race->Defend
93.10,AiRacer (6),Recover,85.4,0.00,1.00,77.4,0.4537,1,-0.77,1.000,state:Overtake->Recover
93.23,AiRacer (4),Recover,85.7,0.00,1.00,78.1,0.4537,1,-0.77,1.000,state:Overtake->Recover
93.28,PLAYER,—,160.1,0.00,1.00,—,0.5346,1,-0.33,—,tick
93.28,AiRacer,Race,123.7,1.00,0.00,220.0,0.5013,1,0.61,1.000,tick
93.28,AiRacer (1),Recover,81.9,0.00,0.00,77.0,0.4572,1,-0.75,1.000,tick
93.28,AiRacer (2),Recover,83.5,0.00,0.00,78.0,0.4567,1,-0.77,1.000,tick
93.28,AiRacer (3),Recover,81.0,0.00,0.00,78.9,0.4585,1,-0.64,1.000,tick
93.28,AiRacer (4),Recover,85.5,0.00,0.00,78.1,0.4540,1,-0.77,1.000,tick
93.28,AiRacer (5),Overtake,86.3,0.00,0.00,81.0,0.4532,1,-0.63,1.000,tick
93.28,AiRacer (6),Recover,84.6,0.00,0.00,77.4,0.4547,1,-0.77,1.000,tick
93.28,AiRacer (7),Defend,84.1,0.00,0.00,78.1,0.4534,1,-0.76,1.000,tick
93.29,AiRacer (7),Recover,84.0,0.00,0.00,78.1,0.4535,1,-0.77,1.000,state:Defend->Recover
93.37,AiRacer (5),Recover,85.5,0.00,1.00,77.9,0.4538,1,-0.77,1.000,state:Overtake->Recover
93.64,AiRacer (1),Race,80.4,0.00,0.00,77.0,0.4594,1,-0.34,1.000,state:Recover->Race
93.65,AiRacer (1),Overtake,80.3,0.00,0.00,80.1,0.4594,1,-0.33,1.000,state:Race->Overtake
93.78,PLAYER,—,99.5,0.00,1.00,—,0.5395,1,-0.29,—,tick
93.78,AiRacer,Race,132.2,1.00,0.00,220.0,0.5061,1,0.14,1.000,tick
93.78,AiRacer (1),Overtake,80.4,1.00,0.00,176.0,0.4602,1,-0.16,1.000,tick
93.78,AiRacer (2),Recover,81.4,0.00,0.00,78.0,0.4597,1,-0.42,1.000,tick
93.78,AiRacer (3),Recover,85.0,1.00,0.00,174.5,0.4615,1,-0.11,1.000,tick
93.78,AiRacer (4),Recover,83.3,0.00,0.00,78.1,0.4571,1,-0.77,1.000,tick
93.78,AiRacer (5),Recover,83.6,0.00,0.00,77.9,0.4562,1,-0.77,1.000,tick
93.78,AiRacer (6),Recover,82.4,0.00,0.00,77.4,0.4579,1,-0.73,1.000,tick
93.78,AiRacer (7),Recover,81.9,0.00,0.00,78.1,0.4565,1,-0.77,1.000,tick
93.79,AiRacer (2),Race,81.4,0.00,0.00,78.0,0.4598,1,-0.41,1.000,state:Recover->Race
93.79,AiRacer (2),Overtake,81.4,0.00,0.00,81.2,0.4598,1,-0.40,1.000,state:Race->Overtake
94.28,PLAYER,—,42.7,0.00,1.00,—,0.5422,1,-0.26,—,tick
94.28,AiRacer,Race,139.9,1.00,0.00,220.0,0.5113,1,-0.22,1.000,tick
94.28,AiRacer (1),Overtake,90.6,1.00,0.00,149.4,0.4632,1,0.45,1.000,tick
94.28,AiRacer (2),Overtake,90.2,1.00,0.00,156.9,0.4628,1,0.21,1.000,tick
94.28,AiRacer (3),Recover,94.8,1.00,0.00,136.9,0.4647,1,0.57,1.000,tick
94.28,AiRacer (4),Recover,81.5,1.00,0.00,177.4,0.4601,1,-0.36,1.000,tick
94.28,AiRacer (5),Recover,81.5,0.00,0.00,77.9,0.4593,1,-0.51,1.000,tick
94.28,AiRacer (6),Recover,83.7,1.00,0.00,174.0,0.4608,1,-0.21,1.000,tick
94.28,AiRacer (7),Recover,79.9,0.00,0.00,78.1,0.4594,1,-0.31,1.000,tick
94.39,AiRacer (7),Race,79.7,1.00,0.00,177.2,0.4601,1,-0.17,1.000,state:Recover->Race
94.40,AiRacer (7),Overtake,79.8,1.00,0.00,177.1,0.4601,1,-0.17,1.000,state:Race->Overtake
94.52,AiRacer (1),Recover,95.2,1.00,0.00,134.2,0.4648,1,0.77,1.000,state:Overtake->Recover
94.64,AiRacer (2),Recover,97.1,1.00,0.00,132.0,0.4652,1,0.77,1.000,state:Overtake->Recover
94.78,PLAYER,—,4.4,0.00,0.00,—,0.5429,1,-0.25,—,tick
94.78,AiRacer,Race,147.0,1.00,0.00,220.0,0.5167,1,-0.45,1.000,tick
94.78,AiRacer (1),Recover,100.2,1.00,0.00,133.6,0.4666,1,0.77,1.000,tick
94.78,AiRacer (2),Recover,99.7,1.00,0.00,132.2,0.4661,1,0.77,1.000,tick
94.78,AiRacer (3),Recover,104.0,1.00,0.00,135.9,0.4683,1,0.77,1.000,tick
94.78,AiRacer (4),Recover,91.3,1.00,0.00,151.5,0.4632,1,0.24,1.000,tick
94.78,AiRacer (5),Recover,88.6,1.00,0.00,171.6,0.4624,1,0.06,1.000,tick
94.78,AiRacer (6),Recover,93.6,1.00,0.00,140.9,0.4640,1,0.42,1.000,tick
94.78,AiRacer (7),Overtake,87.5,1.00,0.00,171.7,0.4624,1,0.29,1.000,tick
94.86,AiRacer (3),Race,105.5,1.00,0.00,140.0,0.4689,1,0.77,1.000,state:Recover->Race
94.87,AiRacer (3),Defend,105.5,1.00,0.00,140.2,0.4690,1,0.77,1.000,state:Race->Defend
95.15,AiRacer (7),Recover,94.7,1.00,0.00,135.0,0.4648,1,0.77,1.000,state:Overtake->Recover
95.28,PLAYER,—,4.4,0.00,0.00,—,0.5431,1,-0.25,—,tick
95.28,AiRacer,Race,153.6,1.00,0.00,220.0,0.5224,1,-0.57,1.000,tick
95.28,AiRacer (1),Recover,109.2,1.00,0.00,150.8,0.4706,1,0.64,1.000,tick
95.28,AiRacer (2),Recover,108.6,1.00,0.00,142.9,0.4700,1,0.73,1.000,tick
95.28,AiRacer (3),Defend,112.6,1.00,0.00,168.9,0.4724,1,0.46,1.000,tick
95.28,AiRacer (4),Recover,100.6,1.00,0.00,134.9,0.4666,1,0.77,1.000,tick
95.28,AiRacer (5),Recover,98.1,1.00,0.00,133.0,0.4657,1,0.77,1.000,tick
95.28,AiRacer (6),Recover,103.0,1.00,0.00,134.0,0.4675,1,0.77,1.000,tick
95.28,AiRacer (7),Recover,97.2,1.00,0.00,133.5,0.4657,1,0.77,1.000,tick
95.46,AiRacer (6),Race,106.2,1.00,0.00,138.2,0.4689,1,0.77,1.000,state:Recover->Race
95.46,AiRacer (6),Defend,106.2,1.00,0.00,138.4,0.4690,1,0.77,1.000,state:Race->Defend
95.59,AiRacer (4),Race,105.8,1.00,0.00,139.2,0.4689,1,0.77,1.000,state:Recover->Race
95.59,AiRacer (4),Defend,105.9,1.00,0.00,139.4,0.4690,1,0.77,1.000,state:Race->Defend
95.70,AiRacer (2),Race,115.5,1.00,0.00,159.1,0.4734,1,0.21,1.000,state:Recover->Race
95.70,AiRacer (2),Overtake,115.6,1.00,0.00,160.4,0.4735,1,0.20,1.000,state:Race->Overtake
95.71,AiRacer (1),Race,116.4,1.00,0.00,153.0,0.4740,1,-0.08,1.000,state:Recover->Race
95.71,AiRacer (1),Overtake,116.4,1.00,0.00,154.4,0.4740,1,-0.09,1.000,state:Race->Overtake
95.72,AiRacer (5),Race,105.9,1.00,0.00,138.0,0.4689,1,0.77,1.000,state:Recover->Race
95.79,PLAYER,—,4.4,0.00,0.00,—,0.5432,1,-0.25,—,tick
95.79,AiRacer,Race,159.5,1.00,0.00,220.0,0.5284,1,-0.62,1.000,tick
95.79,AiRacer (1),Overtake,117.7,1.00,0.00,148.3,0.4747,1,-0.21,1.000,tick
95.79,AiRacer (2),Overtake,116.9,1.00,0.00,153.9,0.4742,1,0.07,1.000,tick
95.79,AiRacer (3),Defend,120.7,1.00,0.00,126.6,0.4767,1,-0.13,1.000,tick
95.79,AiRacer (4),Defend,109.3,1.00,0.00,152.5,0.4706,1,0.70,1.000,tick
95.79,AiRacer (5),Race,107.0,1.00,0.00,141.3,0.4695,1,0.76,1.000,tick
95.79,AiRacer (6),Defend,111.8,1.00,0.00,174.5,0.4716,1,0.59,1.000,tick
95.79,AiRacer (7),Recover,106.2,1.00,0.00,142.3,0.4695,1,0.73,1.000,tick
96.29,PLAYER,—,4.4,0.00,0.00,—,0.5434,1,-0.25,—,tick
96.29,AiRacer,Race,164.9,1.00,0.00,220.0,0.5346,1,-0.64,1.000,tick
96.29,AiRacer (1),Overtake,103.0,0.00,1.00,95.3,0.4791,1,-0.52,1.000,tick
96.29,AiRacer (2),Overtake,110.7,0.00,1.00,103.1,0.4787,1,-0.21,1.000,tick
96.29,AiRacer (3),Defend,89.6,0.00,0.00,82.7,0.4807,1,-0.05,1.000,tick
96.29,AiRacer (4),Defend,117.4,1.00,0.00,146.8,0.4747,1,0.00,1.000,tick
96.29,AiRacer (5),Race,115.3,1.00,0.00,157.5,0.4736,1,0.20,1.000,tick
96.29,AiRacer (6),Defend,120.0,1.00,0.00,134.8,0.4759,1,-0.12,1.000,tick
96.29,AiRacer (7),Recover,114.7,1.00,0.00,157.8,0.4736,1,0.03,1.000,tick
96.30,AiRacer (5),Overtake,115.5,1.00,0.00,158.5,0.4737,1,0.18,1.000,state:Race->Overtake
96.34,AiRacer (7),Race,115.5,1.00,0.00,154.2,0.4740,1,-0.06,1.000,state:Recover->Race
96.36,AiRacer,Overtake,165.6,1.00,0.00,220.0,0.5355,1,-0.64,1.000,state:Race->Overtake
96.37,AiRacer (3),Race,89.2,0.00,0.00,82.7,0.4812,1,0.00,1.000,state:Defend->Race
96.37,AiRacer (3),Defend,89.2,0.00,0.00,82.7,0.4812,1,0.00,1.000,state:Race->Defend
96.44,AiRacer (7),Overtake,117.1,1.00,0.00,147.7,0.4748,1,-0.21,1.000,state:Race->Overtake
96.79,PLAYER,—,4.4,0.00,0.00,—,0.5436,1,-0.24,—,tick
96.79,AiRacer,Overtake,169.7,1.00,0.00,220.0,0.5410,1,-0.59,1.000,tick
96.79,AiRacer (1),Overtake,89.8,0.00,0.00,84.0,0.4826,1,-0.26,1.000,tick
96.79,AiRacer (2),Overtake,90.9,0.00,0.00,85.1,0.4823,1,0.06,1.000,tick
96.79,AiRacer (3),Defend,87.2,0.00,0.00,82.7,0.4840,1,0.27,1.000,tick
96.79,AiRacer (4),Defend,100.9,0.00,1.00,93.1,0.4792,1,-0.17,1.000,tick
96.79,AiRacer (5),Overtake,118.9,0.00,1.00,111.1,0.4781,1,-0.17,1.000,tick
96.79,AiRacer (6),Defend,89.0,0.00,0.00,81.2,0.4801,1,-0.16,1.000,tick
96.79,AiRacer (7),Overtake,120.2,0.00,0.00,112.3,0.4780,1,-0.46,1.000,tick
96.96,AiRacer (6),Race,88.2,0.00,0.00,81.2,0.4812,1,-0.06,1.000,state:Defend->Race
96.97,AiRacer (6),Defend,88.2,0.00,0.00,81.2,0.4812,1,-0.05,1.000,state:Race->Defend
97.00,AiRacer,Race,171.6,1.00,0.00,220.0,0.5437,1,-0.54,1.000,state:Overtake->Race
97.01,AiRacer,Defend,171.6,1.00,0.00,220.0,0.5438,1,-0.54,1.000,state:Race->Defend
97.09,AiRacer (4),Race,88.7,0.00,0.00,81.9,0.4812,1,-0.02,1.000,state:Defend->Race
97.10,AiRacer (4),Defend,88.7,0.00,0.00,81.9,0.4812,1,-0.01,1.000,state:Race->Defend
97.30,PLAYER,—,4.4,0.00,0.00,—,0.5437,1,-0.24,—,tick
97.30,AiRacer,Defend,174.1,1.00,0.00,220.0,0.5476,1,-0.52,1.000,tick
97.30,AiRacer (1),Overtake,87.4,0.00,0.00,84.0,0.4859,1,0.21,1.000,tick
97.30,AiRacer (2),Overtake,88.4,0.00,0.00,85.1,0.4856,1,0.43,1.000,tick
97.30,AiRacer (3),Defend,84.9,0.00,0.00,82.7,0.4873,1,0.37,1.000,tick
97.30,AiRacer (4),Defend,87.7,0.00,0.00,81.9,0.4826,1,0.14,1.000,tick
97.30,AiRacer (5),Overtake,91.3,0.00,0.00,84.9,0.4818,1,0.06,1.000,tick
97.30,AiRacer (6),Defend,86.6,0.00,0.00,81.2,0.4834,1,0.20,1.000,tick
97.30,AiRacer (7),Overtake,91.6,0.00,0.00,85.2,0.4818,1,-0.34,1.000,tick
